"REF_DATE","GEO","DGUID","Sex","Age group","Disability type","Global Severity","Labour force status","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Not in labour force","Number","223","units","0","v92019745","13.2.1.2.4.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Participation rate","Percent","239","units","0","v92019746","13.2.1.2.4.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Age standardized participation rate","Percent","239","units","0","v92019747","13.2.1.2.4.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Employment Rate","Percent","239","units","0","v92019748","13.2.1.2.4.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Age standardized employment rate","Percent","239","units","0","v92019749","13.2.1.2.4.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Unemployment rate","Percent","239","units","0","v92019750","13.2.1.2.4.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Age standardized unemployment rate","Percent","239","units","0","v92019751","13.2.1.2.4.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Total labour force","Number","223","units","0","v92019752","13.2.1.2.5.1","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Employed","Number","223","units","0","v92019753","13.2.1.2.5.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Unemployed","Number","223","units","0","v92019754","13.2.1.2.5.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Not in labour force","Number","223","units","0","v92019755","13.2.1.2.5.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Participation rate","Percent","239","units","0","v92019756","13.2.1.2.5.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Age standardized participation rate","Percent","239","units","0","v92019757","13.2.1.2.5.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Employment Rate","Percent","239","units","0","v92019758","13.2.1.2.5.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Age standardized employment rate","Percent","239","units","0","v92019759","13.2.1.2.5.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Unemployment rate","Percent","239","units","0","v92019760","13.2.1.2.5.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v92019761","13.2.1.2.5.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Total labour force","Number","223","units","0","v92019762","13.2.1.3.1.1","230","","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Employed","Number","223","units","0","v92019763","13.2.1.3.1.2","100","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Unemployed","Number","223","units","0","v92019764","13.2.1.3.1.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Not in labour force","Number","223","units","0","v92019765","13.2.1.3.1.4","90","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Participation rate","Percent","239","units","0","v92019766","13.2.1.3.1.5","57.1","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v92019767","13.2.1.3.1.6","62.4","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Employment Rate","Percent","239","units","0","v92019768","13.2.1.3.1.7","47.6","E","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v92019769","13.2.1.3.1.8","53.9","E","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v92019770","13.2.1.3.1.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v92019771","13.2.1.3.1.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Total labour force","Number","223","units","0","v92019772","13.2.1.3.2.1","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Employed","Number","223","units","0","v92019773","13.2.1.3.2.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Unemployed","Number","223","units","0","v92019774","13.2.1.3.2.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Not in labour force","Number","223","units","0","v92019775","13.2.1.3.2.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Participation rate","Percent","239","units","0","v92019776","13.2.1.3.2.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Age standardized participation rate","Percent","239","units","0","v92019777","13.2.1.3.2.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Employment Rate","Percent","239","units","0","v92019778","13.2.1.3.2.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Age standardized employment rate","Percent","239","units","0","v92019779","13.2.1.3.2.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Unemployment rate","Percent","239","units","0","v92019780","13.2.1.3.2.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Mild","Age standardized unemployment rate","Percent","239","units","0","v92019781","13.2.1.3.2.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Total labour force","Number","223","units","0","v92019782","13.2.1.3.3.1","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Employed","Number","223","units","0","v92019783","13.2.1.3.3.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Unemployed","Number","223","units","0","v92019784","13.2.1.3.3.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Not in labour force","Number","223","units","0","v92019785","13.2.1.3.3.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Participation rate","Percent","239","units","0","v92019786","13.2.1.3.3.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Age standardized participation rate","Percent","239","units","0","v92019787","13.2.1.3.3.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Employment Rate","Percent","239","units","0","v92019788","13.2.1.3.3.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Age standardized employment rate","Percent","239","units","0","v92019789","13.2.1.3.3.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Unemployment rate","Percent","239","units","0","v92019790","13.2.1.3.3.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Moderate","Age standardized unemployment rate","Percent","239","units","0","v92019791","13.2.1.3.3.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Total labour force","Number","223","units","0","v92019792","13.2.1.3.4.1","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Employed","Number","223","units","0","v92019793","13.2.1.3.4.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Unemployed","Number","223","units","0","v92019794","13.2.1.3.4.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Not in labour force","Number","223","units","0","v92019795","13.2.1.3.4.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Participation rate","Percent","239","units","0","v92019796","13.2.1.3.4.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Age standardized participation rate","Percent","239","units","0","v92019797","13.2.1.3.4.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Employment Rate","Percent","239","units","0","v92019798","13.2.1.3.4.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Age standardized employment rate","Percent","239","units","0","v92019799","13.2.1.3.4.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Unemployment rate","Percent","239","units","0","v92019800","13.2.1.3.4.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Severe","Age standardized unemployment rate","Percent","239","units","0","v92019801","13.2.1.3.4.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Very Severe","Total labour force","Number","223","units","0","v92019802","13.2.1.3.5.1","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Very Severe","Employed","Number","223","units","0","v92019803","13.2.1.3.5.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Very Severe","Unemployed","Number","223","units","0","v92019804","13.2.1.3.5.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Very Severe","Not in labour force","Number","223","units","0","v92019805","13.2.1.3.5.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Hearing","Very Severe","Participation rate","Percent","239","units","0","v92019806","13.2.1.3.5.5","","F","","","1"
